"","Date","Start_Time","Home","Away","BoxID","GameID","Home_Score","Away_Score","Attendance","Neutral_Site","Home_Wins","Home_Losses","Away_Wins","Away_Losses"
"474","11/13/2022","06:00 PM","Seattle U","Portland St.","2336427","5361192","83","71","999",FALSE,3,0,0,2
"475","11/13/2022","06:00 PM","FGCU","Ave Maria","2336458","5361082","105","61","3,081",FALSE,2,1,NA,NA
"476","11/13/2022","06:00 PM","Virginia Tech","William & Mary","2336459","5361087","94","77","7,936",FALSE,3,0,1,2
"477","11/13/2022","07:00 PM","Long Beach St.","Montana St.","2336445","5361156","57","70","2,334",FALSE,1,2,1,1
"478","11/13/2022","07:30 PM","Yale","Mississippi Val.","2336387","5361150","80","51","0",TRUE,3,0,0,3
"479","11/13/2022","08:00 PM","Saint Mary's","North Texas","2336455","5361159","63","33","2,878",FALSE,3,0,1,1
"480","11/13/2022","08:00 PM","Cal St. Fullerton","Vermont","2336456","5361183","94","85","900",FALSE,2,1,1,2
"481","11/13/2022","10:00 PM","Hawaii","Eastern Wash.","2336453","5361193","71","51","4,450",TRUE,2,0,0,3
"482","11/14/2022","06:00 PM","UMBC","Princeton","2336499","5364021","64","94","2,097",FALSE,1,2,1,2
"483","11/14/2022","06:00 PM","Boston College","Maine","2336497","5361767","64","69","3,811",FALSE,2,1,2,1
"484","11/14/2022","06:00 PM","Bellarmine","Camp. Harrodsburg","2336493","5361734","86","46","1,696",FALSE,2,1,NA,NA
"485","11/14/2022","06:00 PM","LIU","CMSV","2336492","5361737","111","50","500",FALSE,1,1,0,1
"486","11/14/2022","06:30 PM","Villanova","Delaware St.","2336500","5361754","60","50","6,501",FALSE,2,1,1,2
"487","11/14/2022","07:00 PM","Minnesota","DePaul","2336496","5361800","53","69","8,426",FALSE,2,1,3,0
"488","11/14/2022","07:00 PM","North Ala.","Blue Mountain","2336494","5361763","100","60","620",FALSE,3,0,NA,NA
"489","11/14/2022","07:00 PM","Kennesaw St.","Brewton-Parker","2336485","5361787","95","36","924",FALSE,2,1,NA,NA
"490","11/14/2022","07:00 PM","Saint Joseph's","Lafayette","2336544","5361783","63","59","1,296",FALSE,1,1,0,3
"491","11/14/2022","07:00 PM","Saint Francis","Cornell","2336542","5361808","77","80","758",FALSE,1,2,2,1
"492","11/14/2022","07:00 PM","Duquesne","South Carolina St.","2336540","5361824","96","71","2,186",FALSE,2,1,0,3
"493","11/14/2022","07:00 PM","UCF","Western Ill.","2336538","5361784","70","37","3,940",FALSE,2,1,2,2
"494","11/14/2022","07:00 PM","Purdue Fort Wayne","Manchester","2336535","5361782","111","31","1,740",FALSE,2,1,0,3
"495","11/14/2022","07:00 PM","Boston U.","JWU","2336528","5361768","96","51","480",FALSE,2,1,0,0
"496","11/14/2022","07:00 PM","Col. of Charleston","Richmond","2336527","5361828","92","90","4,515",FALSE,2,1,2,1
"497","11/14/2022","07:00 PM","Hofstra","George Washington","2336525","5361795","85","80","1,898",FALSE,3,0,2,1
"498","11/14/2022","07:00 PM","South Fla.","Stetson","2336519","5361803","67","68","2,369",FALSE,0,3,2,0
"499","11/14/2022","07:00 PM","Liberty","N.C. Central","2336517","5361774","79","63","3,262",FALSE,2,1,0,3
"500","11/14/2022","07:00 PM","Radford","Bridgewater","2336514","5361810","97","46","1,459",FALSE,1,2,2,1
"501","11/14/2022","07:00 PM","Kent St.","Portland","2336513","5362041","77","65","1,575",FALSE,3,0,3,1
"502","11/14/2022","07:00 PM","Old Dominion","Va. Wesleyan","2336508","5366860","72","58","5,085",FALSE,2,1,3,0
"503","11/14/2022","07:00 PM","Coppin St.","Navy","2336504","5363258","75","68","1,118",FALSE,2,2,2,1
"504","11/14/2022","07:00 PM","Marshall","Tennessee Tech","2336482","5361793","91","65","4,240",FALSE,1,1,1,2
"505","11/14/2022","07:00 PM","UAlbany","Union","2336480","5361807","87","75","1,139",FALSE,2,2,0,3
"506","11/14/2022","07:00 PM","Bethune-Cookman","Fla. National","2336479","5361812","71","57","351",FALSE,1,2,NA,NA
"507","11/14/2022","07:00 PM","Wagner","Neumann","2336474","5361789","82","52","532",FALSE,2,1,1,2
"508","11/14/2022","07:00 PM","Florida St.","Troy","2336471","5361870","72","79","4,973",FALSE,0,3,3,0
"509","11/14/2022","07:00 PM","Charlotte","UMES","2336469","5361798","80","47","2,929",FALSE,2,0,1,2
"510","11/14/2022","07:00 PM","Georgia","Miami","2336467","5362618","77","70","6,147",FALSE,2,1,1,2
"511","11/14/2022","07:00 PM","Florida","Fla. Atlantic","2336464","5361806","74","76","7,180",FALSE,2,1,2,1
"512","11/14/2022","07:30 PM","ULM","Central Baptist","2336473","5361819","105","56","744",FALSE,2,1,NA,NA
"513","11/14/2022","07:30 PM","Sam Houston","LeTourneau","2336501","5361816","84","48","1,320",FALSE,3,0,1,0
"514","11/14/2022","07:30 PM","UTRGV","St. Francis","2336502","5361833","77","51","453",FALSE,2,1,NA,NA
"515","11/14/2022","08:00 PM","Lipscomb","Belmont","2336484","5361848","77","75","3,772",FALSE,2,1,1,2
"516","11/14/2022","08:00 PM","NIU","Purdue Northwest","2336483","5361849","99","73","513",FALSE,1,2,2,1
"517","11/14/2022","08:00 PM","Lamar University","Huston-Tillotson","2336520","5361852","98","69","2,108",FALSE,2,1,NA,NA
"518","11/14/2022","08:00 PM","Drake","Wofford","2336481","5361847","80","72","2,529",FALSE,2,0,1,2
"519","11/14/2022","08:00 PM","A&M-Corpus Christi","Trinity","2336529","5361843","91","73","1,314",FALSE,2,1,1,1
"520","11/14/2022","08:00 PM","Texas Tech","Louisiana Tech","2336536","5361859","64","55","13,027",FALSE,3,0,1,1
"521","11/14/2022","08:00 PM","Chicago St.","IUPUI","2336478","5368465","68","58","219",FALSE,1,2,0,3
"522","11/14/2022","08:00 PM","Arkansas St.","Lyon","2336475","5361840","82","58","1,387",FALSE,2,1,1,1
"523","11/14/2022","08:00 PM","Kansas City","Calvary","2336516","5361846","113","54","582",FALSE,1,3,NA,NA
"524","11/14/2022","08:00 PM","UIC","Jacksonville St.","2336515","5361855","67","60","1,019",FALSE,2,1,1,1
"525","11/14/2022","08:00 PM","UTSA","St. Mary's","2336470","5365248","66","59","782",FALSE,2,1,0,2
"526","11/14/2022","08:00 PM","Austin Peay","Milligan","2350866","5361862","98","74","1,237",FALSE,1,2,NA,NA
"527","11/14/2022","08:00 PM","Baylor","Northern Colo.","2336532","5362072","95","62","8,548",FALSE,3,0,1,2
"528","11/14/2022","08:00 PM","Central Ark.","Little Rock","2336512","5361854","82","71","1,945",FALSE,2,1,1,2
"529","11/14/2022","08:00 PM","Southern Miss.","Loyola","2336524","5361844","86","62","2,350",FALSE,3,0,NA,NA
"530","11/14/2022","08:00 PM","Utah","Idaho St.","2336465","5362022","70","58","6,328",FALSE,3,0,1,2
"531","11/14/2022","08:00 PM","Houston","Oral Roberts","2336503","5361851","83","45","7,246",FALSE,3,0,1,2
"532","11/14/2022","08:00 PM","Houston Christian","Champion Chris.","2336506","5361856","119","97","592",FALSE,1,2,NA,NA
"533","11/14/2022","08:00 PM","TCU","Northwestern St.","2336523","5361860","63","64","5,038",FALSE,2,1,2,2
"534","11/14/2022","08:30 PM","Penn St.","Butler","2336548","5361872","68","62","6,762",FALSE,3,0,1,1
"535","11/14/2022","09:00 PM","Air Force","Tex. A&M-Commerce","2336518","5361888","69","73","1,131",FALSE,1,2,1,2
"536","11/14/2022","09:00 PM","Tennessee St.","Alabama A&M","2336486","5361891","87","76","5,619",FALSE,3,0,0,2
"537","11/14/2022","09:00 PM","Illinois","Monmouth","2336472","5361885","103","65","13,772",FALSE,3,0,0,3
"538","11/14/2022","09:00 PM","Denver","Sacramento St.","2336539","5361886","69","73","1,113",FALSE,2,1,2,1
"539","11/14/2022","09:00 PM","Utah St.","Santa Clara","2336476","5362109","96","74","6,549",FALSE,3,0,2,1
"540","11/14/2022","09:00 PM","Southern Utah","Bethesda","2336477","5361877","126","67","1,173",FALSE,3,1,NA,NA
"541","11/14/2022","09:00 PM","Creighton","Holy Cross","2336547","5361882","94","65","15,940",FALSE,3,0,1,2
"542","11/14/2022","09:00 PM","Colorado St.","Weber St.","2336530","5361876","77","52","3,769",FALSE,3,0,1,2
"543","11/14/2022","09:30 PM","Mississippi Val.","Eastern Wash.","2336488","5361890","52","60","0",TRUE,0,4,1,3
"544","11/14/2022","10:00 PM","UCLA","Norfolk St.","2336505","5361893","86","56","6,056",FALSE,3,0,2,2
"545","11/14/2022","10:00 PM","Washington","Utah Tech","2336531","5361900","78","67","5,401",FALSE,3,0,1,2
"546","11/15/2022","12:00 AM","Hawaii","Yale","2336507","5361903","59","62","4,421",TRUE,2,1,4,0
"547","11/15/2022","11:00 AM","Youngstown St.","Grace Christian","2336570","5361977","96","68","4,451",FALSE,3,1,NA,NA
"548","11/15/2022","05:00 PM","Providence","Stonehill","2336573","5362129","100","76","5,887",FALSE,3,0,1,3
"549","11/15/2022","06:00 PM","Louisville","App State","2336582","5362198","60","61","11,919",FALSE,0,3,3,0
"550","11/15/2022","06:30 PM","Georgetown","Northwestern","2336599","5362236","63","75","5,518",FALSE,2,1,3,0
"551","11/15/2022","07:00 PM","Prairie View","Washington St.","2336589","5376322","70","59","863",FALSE,3,0,1,2
"552","11/15/2022","07:00 PM","UT Martin","Harris-Stowe","2336583","5362234","96","53","1,083",FALSE,2,2,NA,NA
"553","11/15/2022","07:00 PM","Western Ky.","UIndy","2336560","5371931","68","50","3,208",FALSE,3,0,2,0
"554","11/15/2022","07:00 PM","Middle Tenn.","Rice","2336551","5363226","81","46","2,802",FALSE,2,1,1,2
"555","11/15/2022","07:00 PM","Auburn","Winthrop","2336550","5362288","89","65","9,121",FALSE,3,0,2,2
"556","11/15/2022","07:00 PM","Maryland","Binghamton","2336639","5362290","76","52","10,349",FALSE,3,0,2,1
"557","11/15/2022","07:00 PM","Georgia St.","Mercer","2336559","5362340","85","83","1,607",FALSE,2,1,1,2
"558","11/15/2022","07:00 PM","Fordham","New Hampshire","2336557","5362285","79","61","415",FALSE,2,1,2,1
"559","11/15/2022","07:00 PM","Drexel","Penn","2336618","5362289","59","64","2,324",FALSE,1,1,1,3
"560","11/15/2022","07:00 PM","UConn","Buffalo","2336624","5362303","84","64","10,112",FALSE,3,0,1,2
"561","11/15/2022","07:00 PM","West Virginia","Morehead St.","2336626","5362279","75","57","9,417",FALSE,3,0,2,2
"562","11/15/2022","07:00 PM","Miami","Florida A&M","2336636","5362261","87","61","4,339",FALSE,3,0,0,4
"563","11/15/2022","07:00 PM","Syracuse","Colgate","2336638","5362592","68","80","17,836",FALSE,1,1,3,1
"564","11/15/2022","07:00 PM","Saint Peter's","Bucknell","2336567","5362297","82","71","612",FALSE,2,1,2,1
"565","11/15/2022","07:00 PM","Clemson","USC Upstate","2336647","5363218","81","70","5,002",FALSE,2,1,1,2
"566","11/15/2022","07:00 PM","Wake Forest","Utah Valley","2336655","5362326","68","65","5,694",FALSE,3,0,2,2
"567","11/15/2022","07:00 PM","Mount St. Mary's","McDaniel","2336664","5372479","60","38","1,990",FALSE,1,2,2,0
"568","11/15/2022","07:00 PM","High Point","Lees-McRae","2336671","5362680","100","83","2,042",FALSE,3,0,1,1
"569","11/15/2022","07:00 PM","The Citadel","Morris","2336673","5362229","109","66","601",FALSE,2,1,NA,NA
"570","11/15/2022","07:00 PM","Wright St.","Bowling Green","2336680","5362266","80","71","3,540",FALSE,2,1,2,1
"571","11/15/2022","07:00 PM","Howard","James Madison","2336681","5362248","69","95","889",FALSE,2,3,4,0
"572","11/15/2022","07:00 PM","La Salle","Queens","2336683","5362287","72","60","1,027",FALSE,2,1,2,1
"573","11/15/2022","07:00 PM","Rhode Island","Stony Brook","2336684","5362282","74","64","4,484",FALSE,1,2,1,2
"574","11/15/2022","07:00 PM","Quinnipiac","Dartmouth","2336690","5374336","81","72","689",FALSE,4,0,1,3
"575","11/15/2022","07:00 PM","Michigan St.","Kentucky","2336691","5371917","86","77","15,828",TRUE,2,1,2,1
"576","11/15/2022","07:00 PM","Akron","Morgan St.","2336549","5362294","65","59","1,759",FALSE,2,1,1,3
"577","11/15/2022","07:00 PM","St. John's","Central Conn. St.","2336552","5362273","91","74","3,304",FALSE,3,0,0,3
"578","11/15/2022","07:00 PM","Temple","Vanderbilt","2336555","5362316","87","89","4,491",FALSE,1,2,1,2
"579","11/15/2022","07:30 PM","Ole Miss","Chattanooga","2336564","5362321","70","58","5,479",FALSE,3,0,1,2
"580","11/15/2022","07:30 PM","SFA","Alcorn","2336598","5362355","60","69","2,128",FALSE,2,1,2,1
"581","11/15/2022","07:30 PM","UIW","Texas Lutheran","2336597","5371178","84","47","262",FALSE,1,2,2,1
"582","11/15/2022","08:00 PM","Northern Ariz.","Benedictine Mesa","2336584","5371123","105","49","443",FALSE,1,3,NA,NA
"583","11/15/2022","08:00 PM","Bradley","Eastern Mich.","2336649","5362401","89","61","4,110",FALSE,2,1,1,2
"584","11/15/2022","08:00 PM","Abilene Christian","McMurry","2336676","5362684","104","46","1,643",FALSE,2,1,0,2
"585","11/15/2022","08:00 PM","North Dakota","Pacific","2336678","5362372","63","93","1,298",FALSE,1,2,2,1
"586","11/15/2022","08:00 PM","Missouri","SIUE","2336553","5362566","105","80","8,241",FALSE,4,0,1,2
"587","11/15/2022","08:00 PM","Texas Southern","Oral Roberts","2336562","5378094","64","82","2,109",FALSE,1,3,2,2
"588","11/15/2022","08:00 PM","SMU","New Mexico","2336600","5362404","63","84","3,662",FALSE,1,2,3,0
"589","11/15/2022","08:00 PM","Oklahoma","UNCW","2336601","5362393","74","53","4,819",FALSE,2,1,1,2
"590","11/15/2022","08:00 PM","UT Arlington","Hardin-Simmons","2336611","5362381","100","59","1,429",FALSE,2,1,1,1
"591","11/15/2022","08:00 PM","North Carolina","Gardner-Webb","2336710","5362407","72","66","17,200",FALSE,3,0,0,3
"592","11/15/2022","08:30 PM","Purdue","Marquette","2336717","5362434","75","70","14,876",FALSE,3,0,2,1
"593","11/15/2022","09:00 PM","UTEP","Sul Ross St.","2336633","5362433","99","59","3,701",FALSE,2,1,0,1
"594","11/15/2022","09:00 PM","Stanford","San Diego St.","2336558","5362451","62","74","3,945",FALSE,1,2,3,0
"595","11/15/2022","09:00 PM","Oregon","Montana St.","2336572","5368462","81","51","5,347",FALSE,2,1,1,2
"596","11/15/2022","09:00 PM","NC State","FIU","2336554","5371199","107","74","9,543",FALSE,3,0,2,1
"597","11/15/2022","09:00 PM","Xavier","Fairfield","2336718","5362445","78","65","9,624",FALSE,3,0,0,3
"598","11/15/2022","09:00 PM","South Dakota St.","St. Bonaventure","2336716","5371916","66","62","3,093",TRUE,2,1,1,2
"599","11/15/2022","09:00 PM","Saint Louis","Memphis","2336563","5362459","90","84","7,925",FALSE,3,0,1,1
"600","11/15/2022","09:00 PM","Wisconsin","Green Bay","2336711","5378437","56","45","14,204",FALSE,3,0,0,3
"601","11/15/2022","09:30 PM","Kansas","Duke","2336719","5371921","69","64","15,828",TRUE,3,0,2,1
"602","11/15/2022","10:00 PM","UC Irvine","LMU","2336605","5374602","79","64","3,136",FALSE,3,0,2,2
"603","11/15/2022","10:00 PM","UC San Diego","California","2336660","5362502","64","62","3,071",FALSE,1,2,0,3
"604","11/15/2022","10:00 PM","San Jose St.","Alabama St.","2336674","5362468","70","57","1,587",FALSE,3,0,0,4
"605","11/15/2022","10:00 PM","South Alabama","Alabama","2336653","5362697","55","65","7,673",FALSE,1,2,3,0
"606","11/15/2022","10:00 PM","Pepperdine","Vanguard","2336637","5362467","94","80","610",FALSE,3,1,NA,NA
"607","11/15/2022","10:00 PM","Nevada","William Jessup","2336561","5362470","98","54","4,904",FALSE,3,0,NA,NA
"608","11/15/2022","10:00 PM","California Baptist","CSUN","2336686","5362472","62","55","2,602",FALSE,2,1,1,2
"609","11/15/2022","11:00 PM","Oregon St.","Bushnell","2336556","5365806","83","66","2,973",FALSE,3,0,NA,NA
"610","11/15/2022","11:00 PM","UNLV","Dayton","2336715","5362509","60","52","5,732",FALSE,3,0,2,1
"611","11/15/2022","11:00 PM","Southern California","Vermont","2336713","5362508","59","57","1,838",FALSE,2,1,1,3
"612","11/16/2022","11:00 AM","Kent St.","Ark.-Pine Bluff","2336736","5362638","94","68","381",FALSE,4,0,1,4
"613","11/16/2022","04:00 PM","UMass Lowell","Sacred Heart","2336721","5362729","90","81","608",FALSE,3,1,2,2
"614","11/16/2022","06:00 PM","Pittsburgh","Michigan","2336762","5371922","60","91","5,778",TRUE,1,2,3,0
"615","11/16/2022","07:00 PM","Radford","Averett","2336781","5362923","79","34","1,488",FALSE,2,2,2,1
"616","11/16/2022","07:00 PM","N.C. Central","Mid-Atlantic Christ.","2336846","5362931","109","50","1,368",FALSE,1,3,NA,NA
"617","11/16/2022","07:00 PM","Detroit Mercy","Ohio","2336839","5363002","88","74","1,587",FALSE,2,1,1,2
"618","11/16/2022","07:00 PM","Toledo","Oakland","2336836","5363373","112","90","4,115",FALSE,3,0,1,3
"619","11/16/2022","07:00 PM","Lehigh","Marist","2336831","5362961","64","54","568",FALSE,2,2,1,2
"620","11/16/2022","07:00 PM","Siena","Army West Point","2336830","5363076","94","96","5,213",FALSE,2,1,2,1
"621","11/16/2022","07:00 PM","Ohio St.","Eastern Ill.","2336823","5363931","65","43","8,350",FALSE,3,0,0,4
"622","11/16/2022","07:00 PM","Columbia","Delaware St.","2336821","5362982","70","65","571",FALSE,1,3,1,3
"623","11/16/2022","07:00 PM","East Carolina","Hampton","2336807","5363008","82","73","4,054",FALSE,3,0,1,2
"624","11/16/2022","07:00 PM","American","William & Mary","2336806","5362994","71","64","1,204",FALSE,1,2,1,3
"625","11/16/2022","07:00 PM","Canisius","Cleveland St.","2336787","5363005","57","58","766",FALSE,1,2,1,3
"626","11/16/2022","07:00 PM","Northeastern","Harvard","2336783","5362947","69","70","1,339",FALSE,0,3,3,1
"627","11/16/2022","07:00 PM","Northern Ky.","Cincinnati","2336733","5363017","64","51","8,503",FALSE,2,1,3,1
"628","11/16/2022","07:00 PM","Bethune-Cookman","Trinity Baptist","2336724","5363058","83","46","451",FALSE,2,2,NA,NA
"629","11/16/2022","07:00 PM","Evansville","Southeast Mo. St.","2336753","5371926","61","67","3,756",FALSE,1,2,3,0
"630","11/16/2022","07:00 PM","Tulane","Charleston So.","2336754","5362941","99","79","0",FALSE,3,0,1,2
"631","11/16/2022","07:00 PM","Tennessee","FGCU","2336720","5363214","81","50","16,524",FALSE,2,1,2,2
"632","11/16/2022","07:00 PM","Robert Morris","West Va. Wesleyan","2336722","5362922","111","56","527",FALSE,2,1,0,3
"633","11/16/2022","07:30 PM","UAB","Presbyterian","2336729","5363026","92","61","3,396",FALSE,2,1,1,3
"634","11/16/2022","07:30 PM","Seton Hall","Iowa","2336888","5368464","67","83","8,933",FALSE,2,1,3,0
"635","11/16/2022","08:00 PM","Arkansas","South Dakota St.","2336725","5363071","71","56","19,200",FALSE,3,0,2,2
"636","11/16/2022","08:00 PM","Notre Dame","Southern Ind.","2336881","5363110","82","70","4,433",FALSE,3,0,1,2
"637","11/16/2022","08:00 PM","Houston","Texas Southern","2336766","5363255","83","48","7,322",FALSE,4,0,1,4
"638","11/16/2022","08:00 PM","Chicago St.","Valparaiso","2336723","5363092","87","74","155",FALSE,2,2,1,2
"639","11/16/2022","08:30 PM","Omaha","Ball St.","2336764","5368466","61","71","2,115",FALSE,1,3,2,1
"640","11/16/2022","08:30 PM","Saint Mary's","Southern U.","2336741","5363127","72","54","2,643",FALSE,4,0,0,3
"641","11/16/2022","08:30 PM","Arizona St.","VCU","2336765","5363132","63","59","5,778",TRUE,3,1,2,1
"642","11/16/2022","09:00 PM","Idaho","CSU Bakersfield","2336748","5363156","43","52","2,042",FALSE,1,3,2,1
"643","11/16/2022","09:00 PM","BYU","Missouri St.","2336779","5363169","66","64","12,587",FALSE,2,1,1,1
"644","11/16/2022","09:30 PM","Texas","Gonzaga","2336887","5363175","93","74","11,313",FALSE,3,0,2,1
"645","11/16/2022","10:00 PM","Fresno St.","San Francisco","2336857","5363179","60","67","3,123",FALSE,1,2,4,0
"646","11/16/2022","10:00 PM","Portland St.","Evergreen St.","2336770","5363177","113","40","934",FALSE,1,2,NA,NA
"647","11/17/2022","11:30 AM","Penn St.","Furman","2336906","5366377","73","68","2,155",TRUE,4,0,2,1
"648","11/17/2022","01:30 PM","Massachusetts","Colorado","2336907","5363492","66","63","1,256",TRUE,2,1,2,2
"649","11/17/2022","02:00 PM","Virginia Tech","Old Dominion","2336910","5363638","75","71","2,155",TRUE,4,0,2,2
"650","11/17/2022","04:00 PM","Texas A&M","Murray St.","2336912","5363664","79","88","1,321",TRUE,2,1,2,1
"651","11/17/2022","05:00 PM","South Carolina","Colorado St.","2336911","5364071","53","85","5,017",TRUE,2,1,4,0
"652","11/17/2022","06:00 PM","Troy","Merrimack","2336903","5371923","73","54","0",TRUE,4,0,1,2
"653","11/17/2022","06:30 PM","Kansas St.","Kansas City","2336913","5363688","69","53","7,376",FALSE,3,0,1,4
"654","11/17/2022","06:30 PM","St. John's","Nebraska","2336924","5363799","70","50","3,933",FALSE,4,0,2,1
"655","11/17/2022","06:30 PM","Butler","Saint Francis","2336925","5363679","95","67","7,255",FALSE,2,1,1,3
"656","11/17/2022","07:00 PM","Wright St.","Defiance","2336941","5363700","99","56","2,972",FALSE,3,1,1,2
"657","11/17/2022","07:00 PM","VCU","Pittsburgh","2350925","5364073","71","67","5,676",TRUE,3,1,1,3
"658","11/17/2022","07:00 PM","Saint Joseph's","UAlbany","2336976","5363777","99","79","1,452",FALSE,2,1,2,3
"659","11/17/2022","07:00 PM","ETSU","Little Rock","2336973","5363751","84","76","2,814",FALSE,3,1,1,3
"660","11/17/2022","07:00 PM","Brown","Stony Brook","2336971","5363729","64","53","408",FALSE,1,3,1,3
"661","11/17/2022","07:00 PM","Monmouth","Norfolk St.","2336967","5363773","59","64","1,669",FALSE,0,4,3,2
"662","11/17/2022","07:00 PM","Kentucky","South Carolina St.","2336962","5363961","106","63","18,885",FALSE,3,1,0,4
"663","11/17/2022","07:00 PM","Indiana St.","North Dakota St.","2336958","5363721","101","75","3,002",FALSE,3,0,0,4
"664","11/17/2022","07:00 PM","Boston U.","Hartford","2336951","5363708","102","66","850",FALSE,3,1,1,3
"665","11/17/2022","07:00 PM","Col. of Charleston","Davidson","2336948","5363786","89","66","5,017",TRUE,3,1,3,1
"666","11/17/2022","07:00 PM","UNC Greensboro","Towson","2336945","5363895","53","56","2,172",FALSE,1,2,4,0
"667","11/17/2022","07:00 PM","Richmond","Wichita St.","2336940","5363779","53","56","5,896",FALSE,2,2,2,1
"668","11/17/2022","07:00 PM","South Fla.","Austin Peay","2336939","5363742","60","62","1,910",FALSE,0,4,2,2
"669","11/17/2022","07:00 PM","Fla. Atlantic","Bryant","2336931","5365090","85","74","1,452",FALSE,3,1,2,1
"670","11/17/2022","07:00 PM","Loyola Maryland","Washington Col.","2336926","5363933","81","53","421",FALSE,2,2,0,1
"671","11/17/2022","07:00 PM","Charlotte","Boise St.","2336902","5363722","54","42","1,123",TRUE,3,0,1,2
"672","11/17/2022","07:00 PM","Miami","Marshall","2336890","5363731","69","95","2,157",FALSE,1,3,2,1
"673","11/17/2022","08:00 PM","Elon","North Dakota","2336961","5363835","73","77","1,738",FALSE,1,3,2,2
"674","11/17/2022","08:00 PM","Georgia Tech","NIU","2336994","5363831","68","50","3,269",FALSE,3,0,1,3
"675","11/17/2022","08:00 PM","Southern Ill.","Tennessee St.","2336895","5363851","57","44","3,780",FALSE,3,1,3,1
"676","11/17/2022","08:00 PM","A&M-Corpus Christi","UTRGV","2336952","5363839","97","75","1,493",FALSE,3,1,2,2
"677","11/17/2022","08:00 PM","Illinois St.","Northwestern St.","2336891","5363977","67","70","3,098",FALSE,2,2,3,2
"678","11/17/2022","08:00 PM","LSU","New Orleans","2336966","5363852","91","62","9,224",FALSE,3,0,1,2
"679","11/17/2022","08:00 PM","Louisiana","Louisiana Tech","2336935","5363874","94","88","3,181",FALSE,4,0,1,2
"680","11/17/2022","08:00 PM","Alabama A&M","Samford","2336894","5363862","64","84","1,800",FALSE,0,3,4,0
"681","11/17/2022","08:00 PM","TCU","ULM","2336946","5363834","95","60","4,959",FALSE,3,1,2,2
"682","11/17/2022","08:00 PM","UTSA","Texas St.","2336932","5363822","61","56","1,587",FALSE,3,1,2,2
"683","11/17/2022","08:30 PM","Tennessee Tech","Coppin St.","2336985","5363886","85","90","1,166",FALSE,1,3,3,2
"684","11/17/2022","08:30 PM","Marquette","LIU","2336979","5363867","95","58","12,476",FALSE,3,1,1,2
"685","11/17/2022","08:30 PM","Creighton","UC Riverside","2336980","5363847","80","51","16,456",FALSE,4,0,1,2
"686","11/17/2022","08:30 PM","Tulsa","Loyola Chicago","2336999","5371924","85","66","1,143",TRUE,2,1,2,1
"687","11/17/2022","09:00 PM","Utah","Sam Houston","2336889","5364077","55","65","5,503",FALSE,3,1,4,0
"688","11/17/2022","09:00 PM","Minnesota","Central Mich.","2336997","5363884","68","60","8,096",FALSE,3,1,1,2
"689","11/17/2022","09:00 PM","Arizona St.","Michigan","2350926","5363896","87","62","5,677",TRUE,4,1,3,1
"690","11/17/2022","09:00 PM","Air Force","Portland","2336936","5363882","51","64","1,276",FALSE,1,3,4,1
"691","11/17/2022","09:00 PM","Mississippi St.","South Dakota","2336893","5363880","79","42","6,047",FALSE,4,0,2,2
"692","11/17/2022","09:00 PM","Arizona","Utah Tech","2336896","5363908","104","77","12,752",FALSE,3,0,1,3
"693","11/17/2022","09:30 PM","Montana","St. Thomas","2336988","5364293","78","59","2,660",TRUE,1,2,2,2
"694","11/17/2022","10:00 PM","San Diego","Utah St.","2336974","5363918","89","91","954",FALSE,3,1,4,0
"695","11/17/2022","10:00 PM","San Jose St.","Hofstra","2336897","5363904","76","85","1,652",FALSE,3,1,4,0
"696","11/17/2022","11:00 PM","Washington","California Baptist","2336996","5363926","64","73","5,666",FALSE,3,1,3,1
"697","11/18/2022","12:00 AM","Stetson","Rider","2337041","5371929","78","68","906",TRUE,3,0,1,2
"698","11/18/2022","06:00 AM","Niagara","Central Ark.","2337043","5371930","73","64","802",TRUE,1,2,2,2
"699","11/18/2022","11:30 AM","Green Bay","Queens","2337037","5371928","65","81","0",TRUE,0,4,3,1
"700","11/18/2022","12:00 PM","Texas A&M","Colorado","2350949","5364064","75","103","1,332",TRUE,2,2,3,2
"701","11/18/2022","12:00 PM","Virginia Tech","Penn St.","2351019","5368613","61","59","2,030",TRUE,5,0,4,1
"702","11/18/2022","01:00 PM","Drake","Buffalo","2337051","5364108","80","72","0",TRUE,3,0,1,3
"703","11/18/2022","02:00 PM","UMBC","Lafayette","2337049","5364171","71","63","974",FALSE,2,2,0,4
"704","11/18/2022","02:00 PM","Wake Forest","La Salle","2337053","5371932","75","63","0",TRUE,4,0,2,2
"705","11/18/2022","02:30 PM","Murray St.","Massachusetts","2350948","5364247","69","71","1,393",TRUE,2,2,3,1
"706","11/18/2022","02:30 PM","Old Dominion","Furman","2351018","5364223","82","77","2,030",TRUE,3,2,2,2
"707","11/18/2022","03:00 PM","Sacramento St.","UC Merced","2337045","5364228","58","43","711",FALSE,3,1,NA,NA
"708","11/18/2022","03:00 PM","Lindenwood","Lamar University","2337057","5364234","71","73","211",TRUE,1,3,3,1
"709","11/18/2022","03:15 PM","Wyoming","Howard","2337065","5364278","78","71","1,524",TRUE,3,1,2,4
"710","11/18/2022","04:00 PM","Kennesaw St.","Southeastern La.","2337064","5364302","72","68","109",TRUE,3,1,2,2
"711","11/18/2022","04:00 PM","Quinnipiac","Albertus Magnus","2337063","5374338","86","68","443",FALSE,5,0,0,2
